==========================================
SLURM_JOB_ID = 750651
SLURM_NODELIST = gnode069
SLURM_JOB_GPUS = 0
==========================================
wandb: Currently logged in as: loki-777. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.13.2
wandb: Run data is saved locally in /home2/vijay.vignesh/loki/pytorch-modular/main/wandb/run-20220901_182844-jh7ewum3
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run JointLearning-MallesNet-500epochs2022-09-01 18:28:40.443142
wandb: ⭐️ View project at https://wandb.ai/loki-777/joint-learning
wandb: 🚀 View run at https://wandb.ai/loki-777/joint-learning/runs/jh7ewum3
-------JointModel | MallesNet | cuda:0-------
...TRAINING...
/home2/vijay.vignesh/miniconda3/envs/loki/lib/python3.9/site-packages/monai/losses/dice.py:150: UserWarning: single channel prediction, `include_background=False` ignored.
  warnings.warn("single channel prediction, `include_background=False` ignored.")
Epoch: 1 | train_loss: 3475.9059 | segmentation_loss: 0.9759 | reconstruction_loss: 3474.9297 | val_loss: 3282.8378 | 
Epoch: 402 | train_loss: 246.9798 | segmentation_loss: 0.0750 | reconstruction_loss: 246.9047 | val_loss: 389.2004 | 
Epoch: 403 | train_loss: 244.2327 | segmentation_loss: 0.0749 | reconstruction_loss: 244.1577 | val_loss: 401.5894 | 
Epoch: 404 | train_loss: 243.7605 | segmentation_loss: 0.0749 | reconstruction_loss: 243.6855 | val_loss: 403.0673 | 
Epoch: 405 | train_loss: 243.8530 | segmentation_loss: 0.0749 | reconstruction_loss: 243.7780 | val_loss: 404.1678 | 
Epoch: 406 | train_loss: 242.9211 | segmentation_loss: 0.0749 | reconstruction_loss: 242.8462 | val_loss: 399.1626 | 
Epoch: 407 | train_loss: 243.2609 | segmentation_loss: 0.0748 | reconstruction_loss: 243.1861 | val_loss: 398.8899 | 
Epoch: 408 | train_loss: 243.1751 | segmentation_loss: 0.0748 | reconstruction_loss: 243.1003 | val_loss: 391.7380 | 
Epoch: 409 | train_loss: 242.8157 | segmentation_loss: 0.0748 | reconstruction_loss: 242.7409 | val_loss: 394.5312 | 
Epoch: 410 | train_loss: 242.5623 | segmentation_loss: 0.0749 | reconstruction_loss: 242.4874 | val_loss: 391.5990 | 
Epoch: 411 | train_loss: 242.6452 | segmentation_loss: 0.0749 | reconstruction_loss: 242.5703 | val_loss: 395.1420 | 
Epoch: 412 | train_loss: 242.5334 | segmentation_loss: 0.0747 | reconstruction_loss: 242.4586 | val_loss: 402.2682 | 
Epoch: 413 | train_loss: 242.5325 | segmentation_loss: 0.0748 | reconstruction_loss: 242.4578 | val_loss: 393.6467 | 
Epoch: 414 | train_loss: 241.9695 | segmentation_loss: 0.0748 | reconstruction_loss: 241.8947 | val_loss: 395.7653 | 
Epoch: 415 | train_loss: 241.2344 | segmentation_loss: 0.0747 | reconstruction_loss: 241.1597 | val_loss: 408.7599 | 
Epoch: 416 | train_loss: 241.6700 | segmentation_loss: 0.0747 | reconstruction_loss: 241.5953 | val_loss: 386.8642 | 
Epoch: 417 | train_loss: 241.2613 | segmentation_loss: 0.0746 | reconstruction_loss: 241.1867 | val_loss: 400.4593 | 
Epoch: 418 | train_loss: 241.8056 | segmentation_loss: 0.0746 | reconstruction_loss: 241.7310 | val_loss: 401.5967 | 
Epoch: 419 | train_loss: 241.7902 | segmentation_loss: 0.0746 | reconstruction_loss: 241.7155 | val_loss: 393.8034 | 
Epoch: 420 | train_loss: 241.3577 | segmentation_loss: 0.0746 | reconstruction_loss: 241.2831 | val_loss: 403.9747 | 
Epoch: 421 | train_loss: 241.0543 | segmentation_loss: 0.0746 | reconstruction_loss: 240.9798 | val_loss: 391.6651 | 
Epoch: 422 | train_loss: 240.9443 | segmentation_loss: 0.0746 | reconstruction_loss: 240.8697 | val_loss: 405.1875 | 
Epoch: 423 | train_loss: 240.9072 | segmentation_loss: 0.0746 | reconstruction_loss: 240.8326 | val_loss: 404.1637 | 
Epoch: 424 | train_loss: 240.7544 | segmentation_loss: 0.0746 | reconstruction_loss: 240.6798 | val_loss: 403.9103 | 
Epoch: 425 | train_loss: 241.0365 | segmentation_loss: 0.0746 | reconstruction_loss: 240.9619 | val_loss: 393.7386 | 
Epoch: 426 | train_loss: 242.0550 | segmentation_loss: 0.0746 | reconstruction_loss: 241.9804 | val_loss: 395.6179 | 
Epoch: 427 | train_loss: 241.0610 | segmentation_loss: 0.0746 | reconstruction_loss: 240.9863 | val_loss: 407.5094 | 
Epoch: 428 | train_loss: 242.1988 | segmentation_loss: 0.0746 | reconstruction_loss: 242.1243 | val_loss: 403.2665 | 
Epoch: 429 | train_loss: 239.6949 | segmentation_loss: 0.0745 | reconstruction_loss: 239.6204 | val_loss: 392.5043 | 
Epoch: 430 | train_loss: 240.9994 | segmentation_loss: 0.0745 | reconstruction_loss: 240.9249 | val_loss: 399.0063 | 
Epoch: 431 | train_loss: 240.3101 | segmentation_loss: 0.0745 | reconstruction_loss: 240.2356 | val_loss: 402.4360 | 
Epoch: 432 | train_loss: 240.3020 | segmentation_loss: 0.0745 | reconstruction_loss: 240.2274 | val_loss: 408.4939 | 
Epoch: 433 | train_loss: 239.6989 | segmentation_loss: 0.0745 | reconstruction_loss: 239.6244 | val_loss: 398.8615 | 
Epoch: 434 | train_loss: 239.8488 | segmentation_loss: 0.0745 | reconstruction_loss: 239.7744 | val_loss: 396.6192 | 
Epoch: 435 | train_loss: 240.0080 | segmentation_loss: 0.0744 | reconstruction_loss: 239.9335 | val_loss: 395.7758 | 
Epoch: 436 | train_loss: 241.6967 | segmentation_loss: 0.0744 | reconstruction_loss: 241.6222 | val_loss: 396.5779 | 
Epoch: 437 | train_loss: 239.7540 | segmentation_loss: 0.0745 | reconstruction_loss: 239.6795 | val_loss: 387.2849 | 
Epoch: 438 | train_loss: 239.7158 | segmentation_loss: 0.0745 | reconstruction_loss: 239.6413 | val_loss: 393.1606 | 
Epoch: 439 | train_loss: 239.8603 | segmentation_loss: 0.0744 | reconstruction_loss: 239.7860 | val_loss: 385.7955 | 
Epoch: 440 | train_loss: 239.7170 | segmentation_loss: 0.0744 | reconstruction_loss: 239.6427 | val_loss: 389.4462 | 
Epoch: 441 | train_loss: 239.2963 | segmentation_loss: 0.0744 | reconstruction_loss: 239.2220 | val_loss: 395.1582 | 
Epoch: 442 | train_loss: 239.7431 | segmentation_loss: 0.0743 | reconstruction_loss: 239.6688 | val_loss: 404.6936 | 
Epoch: 443 | train_loss: 238.0786 | segmentation_loss: 0.0743 | reconstruction_loss: 238.0043 | val_loss: 409.8591 | 
Epoch: 444 | train_loss: 238.5912 | segmentation_loss: 0.0743 | reconstruction_loss: 238.5169 | val_loss: 397.8242 | 
Epoch: 445 | train_loss: 238.2547 | segmentation_loss: 0.0743 | reconstruction_loss: 238.1804 | val_loss: 405.9058 | 
Epoch: 446 | train_loss: 238.2390 | segmentation_loss: 0.0743 | reconstruction_loss: 238.1648 | val_loss: 394.1177 | 
Epoch: 447 | train_loss: 240.1597 | segmentation_loss: 0.0743 | reconstruction_loss: 240.0854 | val_loss: 398.6387 | 
Epoch: 448 | train_loss: 240.0272 | segmentation_loss: 0.0743 | reconstruction_loss: 239.9529 | val_loss: 395.3404 | 
Epoch: 449 | train_loss: 239.0338 | segmentation_loss: 0.0743 | reconstruction_loss: 238.9595 | val_loss: 390.7207 | 
Epoch: 450 | train_loss: 239.3460 | segmentation_loss: 0.0743 | reconstruction_loss: 239.2717 | val_loss: 385.1530 | 
Epoch: 451 | train_loss: 238.4509 | segmentation_loss: 0.0743 | reconstruction_loss: 238.3767 | val_loss: 391.3475 | 
Epoch: 452 | train_loss: 238.4380 | segmentation_loss: 0.0743 | reconstruction_loss: 238.3637 | val_loss: 395.8656 | 
Epoch: 453 | train_loss: 238.0074 | segmentation_loss: 0.0743 | reconstruction_loss: 237.9331 | val_loss: 400.7354 | 
Epoch: 454 | train_loss: 238.9213 | segmentation_loss: 0.0742 | reconstruction_loss: 238.8471 | val_loss: 393.6580 | 
Epoch: 455 | train_loss: 238.6309 | segmentation_loss: 0.0742 | reconstruction_loss: 238.5567 | val_loss: 410.8347 | 
Epoch: 456 | train_loss: 238.1051 | segmentation_loss: 0.0742 | reconstruction_loss: 238.0309 | val_loss: 395.3929 | 
Epoch: 457 | train_loss: 237.9353 | segmentation_loss: 0.0742 | reconstruction_loss: 237.8611 | val_loss: 403.9878 | 
Epoch: 458 | train_loss: 237.9018 | segmentation_loss: 0.0742 | reconstruction_loss: 237.8276 | val_loss: 398.4703 | 
Epoch: 459 | train_loss: 238.5752 | segmentation_loss: 0.0742 | reconstruction_loss: 238.5010 | val_loss: 391.9969 | 
Epoch: 460 | train_loss: 238.4739 | segmentation_loss: 0.0742 | reconstruction_loss: 238.3997 | val_loss: 392.4936 | 
Epoch: 461 | train_loss: 237.2052 | segmentation_loss: 0.0742 | reconstruction_loss: 237.1310 | val_loss: 392.8932 | 
Epoch: 462 | train_loss: 239.2644 | segmentation_loss: 0.0742 | reconstruction_loss: 239.1902 | val_loss: 395.7604 | 
Epoch: 463 | train_loss: 239.8903 | segmentation_loss: 0.0742 | reconstruction_loss: 239.8161 | val_loss: 397.5895 | 
Epoch: 464 | train_loss: 237.6249 | segmentation_loss: 0.0742 | reconstruction_loss: 237.5507 | val_loss: 390.8967 | 
Epoch: 465 | train_loss: 237.0518 | segmentation_loss: 0.0742 | reconstruction_loss: 236.9776 | val_loss: 392.4198 | 
Epoch: 466 | train_loss: 237.9748 | segmentation_loss: 0.0742 | reconstruction_loss: 237.9007 | val_loss: 398.7862 | 
Epoch: 467 | train_loss: 237.6351 | segmentation_loss: 0.0742 | reconstruction_loss: 237.5609 | val_loss: 395.5132 | 
Epoch: 468 | train_loss: 238.0660 | segmentation_loss: 0.0742 | reconstruction_loss: 237.9917 | val_loss: 393.7485 | 
Epoch: 469 | train_loss: 237.2197 | segmentation_loss: 0.0742 | reconstruction_loss: 237.1456 | val_loss: 399.7136 | 
Epoch: 470 | train_loss: 236.8634 | segmentation_loss: 0.0742 | reconstruction_loss: 236.7891 | val_loss: 389.3318 | 
Epoch: 471 | train_loss: 237.9053 | segmentation_loss: 0.0742 | reconstruction_loss: 237.8311 | val_loss: 395.7082 | 
Epoch: 472 | train_loss: 238.1090 | segmentation_loss: 0.0742 | reconstruction_loss: 238.0348 | val_loss: 392.4973 | 
Epoch: 473 | train_loss: 237.8460 | segmentation_loss: 0.0742 | reconstruction_loss: 237.7719 | val_loss: 394.5707 | 
Epoch: 474 | train_loss: 238.1384 | segmentation_loss: 0.0742 | reconstruction_loss: 238.0642 | val_loss: 403.8800 | 
Epoch: 475 | train_loss: 237.0202 | segmentation_loss: 0.0742 | reconstruction_loss: 236.9461 | val_loss: 391.2294 | 
Epoch: 476 | train_loss: 237.5963 | segmentation_loss: 0.0742 | reconstruction_loss: 237.5221 | val_loss: 384.7994 | 
Epoch: 477 | train_loss: 238.1416 | segmentation_loss: 0.0742 | reconstruction_loss: 238.0674 | val_loss: 390.4402 | 
Epoch: 478 | train_loss: 236.5837 | segmentation_loss: 0.0742 | reconstruction_loss: 236.5095 | val_loss: 389.8632 | 
Epoch: 479 | train_loss: 236.7046 | segmentation_loss: 0.0742 | reconstruction_loss: 236.6304 | val_loss: 394.8813 | 
Epoch: 480 | train_loss: 237.6119 | segmentation_loss: 0.0742 | reconstruction_loss: 237.5378 | val_loss: 400.1425 | 
Epoch: 481 | train_loss: 237.3536 | segmentation_loss: 0.0742 | reconstruction_loss: 237.2795 | val_loss: 399.0625 | 
Epoch: 482 | train_loss: 237.9877 | segmentation_loss: 0.0742 | reconstruction_loss: 237.9136 | val_loss: 404.1977 | 
Epoch: 483 | train_loss: 236.4745 | segmentation_loss: 0.0741 | reconstruction_loss: 236.4004 | val_loss: 393.6332 | 
Epoch: 484 | train_loss: 238.3648 | segmentation_loss: 0.0741 | reconstruction_loss: 238.2906 | val_loss: 386.5894 | 
Epoch: 485 | train_loss: 238.2793 | segmentation_loss: 0.0741 | reconstruction_loss: 238.2051 | val_loss: 395.4717 | 
Epoch: 486 | train_loss: 237.6632 | segmentation_loss: 0.0741 | reconstruction_loss: 237.5890 | val_loss: 400.6217 | 
Epoch: 487 | train_loss: 236.9245 | segmentation_loss: 0.0741 | reconstruction_loss: 236.8504 | val_loss: 406.7347 | 
Epoch: 488 | train_loss: 237.0283 | segmentation_loss: 0.0741 | reconstruction_loss: 236.9541 | val_loss: 396.1610 | 
Epoch: 489 | train_loss: 237.6299 | segmentation_loss: 0.0741 | reconstruction_loss: 237.5557 | val_loss: 391.5034 | 
Epoch: 490 | train_loss: 238.4630 | segmentation_loss: 0.0741 | reconstruction_loss: 238.3888 | val_loss: 394.4059 | 
Epoch: 491 | train_loss: 236.6803 | segmentation_loss: 0.0741 | reconstruction_loss: 236.6062 | val_loss: 390.2251 | 
Epoch: 492 | train_loss: 236.9536 | segmentation_loss: 0.0741 | reconstruction_loss: 236.8794 | val_loss: 396.8649 | 
Epoch: 493 | train_loss: 236.5782 | segmentation_loss: 0.0741 | reconstruction_loss: 236.5040 | val_loss: 399.3135 | 
Epoch: 494 | train_loss: 237.0832 | segmentation_loss: 0.0741 | reconstruction_loss: 237.0090 | val_loss: 391.5229 | 
Epoch: 495 | train_loss: 237.1152 | segmentation_loss: 0.0741 | reconstruction_loss: 237.0411 | val_loss: 387.3366 | 
Epoch: 496 | train_loss: 236.7476 | segmentation_loss: 0.0741 | reconstruction_loss: 236.6734 | val_loss: 388.5139 | 
Epoch: 497 | train_loss: 236.7562 | segmentation_loss: 0.0741 | reconstruction_loss: 236.6821 | val_loss: 388.8859 | 
Epoch: 498 | train_loss: 236.6876 | segmentation_loss: 0.0741 | reconstruction_loss: 236.6134 | val_loss: 398.8851 | 
Epoch: 499 | train_loss: 236.8472 | segmentation_loss: 0.0741 | reconstruction_loss: 236.7732 | val_loss: 384.5641 | 
wandb: Waiting for W&B process to finish... (success).
wandb: - 0.001 MB of 0.001 MB uploaded (0.000 MB deduped)wandb: \ 0.001 MB of 0.001 MB uploaded (0.000 MB deduped)wandb: | 0.001 MB of 0.001 MB uploaded (0.000 MB deduped)wandb: / 0.001 MB of 0.001 MB uploaded (0.000 MB deduped)wandb: - 0.001 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: \ 0.001 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: | 0.001 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: / 0.001 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: - 0.001 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: \ 0.001 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: | 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: / 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: - 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: \ 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: | 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: / 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: - 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: \ 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: | 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: / 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: - 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb: \ 0.059 MB of 0.059 MB uploaded (0.000 MB deduped)wandb:                                                                                
wandb: 
wandb: Run history:
wandb: reconstruction_loss █▃▃▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:   segmentation_loss ██▇▇▆▅▃▃▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:          train_loss █▃▃▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:            val_loss █▃▃▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb: reconstruction_loss 238.22633
wandb:   segmentation_loss 0.07414
wandb:          train_loss 238.30045
wandb:            val_loss 398.75731
wandb: 
wandb: Synced JointLearning-MallesNet-500epochs2022-09-01 18:28:40.443142: https://wandb.ai/loki-777/joint-learning/runs/jh7ewum3
wandb: Synced 6 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20220901_182844-jh7ewum3/logs
Epoch: 500 | train_loss: 238.3005 | segmentation_loss: 0.0741 | reconstruction_loss: 238.2263 | val_loss: 398.7573 | 
[INFO] Saving model to: saved_models/joint-learning1.pth
